axis,kind,start_s,end_s,duration_s,count,status,r2,rmse,coefficient,value
yaw_n,segment,94.66538208899998,97.21538208899997,2.549999999999997,52,ok,0.8498623990576727,1.0961313975501952,bias_torque_yaw,4.7031571498
yaw_n,segment,100.86538208899998,101.71538208899997,0.8499999999999943,18,ok,0.9863944015246471,0.20919120932666188,added_inertia_r_dot,3.36921178433
yaw_n,segment,100.86538208899998,101.71538208899997,0.8499999999999943,18,ok,0.9863944015246471,0.20919120932666188,linear_damping_r,25.1969695556
yaw_n,segment,100.86538208899998,101.71538208899997,0.8499999999999943,18,ok,0.9863944015246471,0.20919120932666188,quadratic_damping_r,-22.1550321926
yaw_n,segment,100.86538208899998,101.71538208899997,0.8499999999999943,18,ok,0.9863944015246471,0.20919120932666188,bias_torque_yaw,-3.46902525994
yaw_n,segment,103.01538208899997,103.96538208899997,0.9500000000000028,20,ok,0.9669807059230717,0.21981520376730398,added_inertia_r_dot,-1.18762301841
yaw_n,segment,103.01538208899997,103.96538208899997,0.9500000000000028,20,ok,0.9669807059230717,0.21981520376730398,linear_damping_r,-2.05335683176
yaw_n,segment,103.01538208899997,103.96538208899997,0.9500000000000028,20,ok,0.9669807059230717,0.21981520376730398,quadratic_damping_r,11.5958086979
yaw_n,segment,103.01538208899997,103.96538208899997,0.9500000000000028,20,ok,0.9669807059230717,0.21981520376730398,bias_torque_yaw,3.05391541621
yaw_n,segment,107.36538208899998,110.16538208899998,2.799999999999997,57,ok,0.818374740643575,0.6536797345109531,added_inertia_r_dot,1.22925570144
yaw_n,segment,107.36538208899998,110.16538208899998,2.799999999999997,57,ok,0.818374740643575,0.6536797345109531,linear_damping_r,9.64876545276
yaw_n,segment,107.36538208899998,110.16538208899998,2.799999999999997,57,ok,0.818374740643575,0.6536797345109531,quadratic_damping_r,-5.28878385177
yaw_n,segment,107.36538208899998,110.16538208899998,2.799999999999997,57,ok,0.818374740643575,0.6536797345109531,bias_torque_yaw,2.41511750509
yaw_n,segment,111.21538208899997,112.31538208899998,1.1000000000000085,23,ok,0.9392117560248999,0.45359799341625257,added_inertia_r_dot,1.71380424566
yaw_n,segment,111.21538208899997,112.31538208899998,1.1000000000000085,23,ok,0.9392117560248999,0.45359799341625257,linear_damping_r,29.1614182295
yaw_n,segment,111.21538208899997,112.31538208899998,1.1000000000000085,23,ok,0.9392117560248999,0.45359799341625257,quadratic_damping_r,-11.1294273519
yaw_n,segment,111.21538208899997,112.31538208899998,1.1000000000000085,23,ok,0.9392117560248999,0.45359799341625257,bias_torque_yaw,-9.45479597751
yaw_n,segment,116.56538208899997,117.81538208899997,1.25,26,ok,0.8926407913450193,0.761947262583227,added_inertia_r_dot,6.70344943722
yaw_n,segment,116.56538208899997,117.81538208899997,1.25,26,ok,0.8926407913450193,0.761947262583227,linear_damping_r,0.682131837877
yaw_n,segment,116.56538208899997,117.81538208899997,1.25,26,ok,0.8926407913450193,0.761947262583227,quadratic_damping_r,3.70271690726
yaw_n,segment,116.56538208899997,117.81538208899997,1.25,26,ok,0.8926407913450193,0.761947262583227,bias_torque_yaw,-1.13221039858
yaw_n,segment,118.76538208899997,119.76538208899997,1.0,21,ok,0.8688536535832938,0.7338832499756924,added_inertia_r_dot,0.346727668267
yaw_n,segment,118.76538208899997,119.76538208899997,1.0,21,ok,0.8688536535832938,0.7338832499756924,linear_damping_r,16.9235746729
yaw_n,segment,118.76538208899997,119.76538208899997,1.0,21,ok,0.8688536535832938,0.7338832499756924,quadratic_damping_r,-8.42874737518
yaw_n,segment,118.76538208899997,119.76538208899997,1.0,21,ok,0.8688536535832938,0.7338832499756924,bias_torque_yaw,1.97072515687
